state,candidate_name,is_incumbent,withdrew,party,office,district,race,gender,website,twitter,facebook,instagram,youtube,tiktok,bluesky,notes
OH,Kevin Siembida,false,false,Republican,U.S. House,13,White,Male,,,,,,,,
OH,Sandeep Dixit,false,false,Independent,U.S. House,13,Asian,Male,https://www.sandeepforcongress2026.com/,https://x.com/SandeepForOH13,https://www.facebook.com/page.sandeepforcongress2026,https://www.instagram.com/sandeepforcongress2026,https://www.youtube.com/@sandeepforcongress2026,,,He has a second website (https://sandeep-dixit.com/)
OH,David Joyce,true,false,Republican,U.S. House,14,White,Male,,,,,,,,
OH,Maria Jukic,false,false,Democratic,U.S. House,14,White,Female,,,,,,,,
OH,Bill O'Neill,false,false,Democratic,U.S. House,14,White,Male,https://oneillforcongress.com/,,,,,,,
OH,Carl Setzer,false,false,Democratic,U.S. House,14,White,Male,https://setzerforcongress.com/,https://x.com/SetzerCongress,https://www.facebook.com/SetzerForCongress/,https://www.instagram.com/setzerforcongress/,,https://www.tiktok.com/@setzerforcongress,,
OH,Nicole Frenchko,false,false,Republican,U.S. House,14,,Female,,https://x.com/nikifrenchko,https://www.facebook.com/FrenchkoforCommissioner/,https://www.instagram.com/electnikifrenchko,,,,
OH,Mark Zetzer,false,false,Republican,U.S. House,14,White,Male,https://www.markzetzerforcongress.com/,https://x.com/MarkForMOGA,https://www.facebook.com/MarkForMOGA,https://www.instagram.com/mark.formoga/,https://www.youtube.com/@MarkForMOGA,https://www.tiktok.com/@markformoga,,
OH,Mike Carey,true,false,Republican,U.S. House,15,White,Male,,,,,,,,
OH,Don Leonard,false,false,Democratic,U.S. House,15,White,Male,https://donforohio.com/,,https://www.facebook.com/people/Don-Leonard-for-Ohio/61581963835424/,https://www.instagram.com/donforohio/,https://www.youtube.com/@Don4Ohio/,https://www.tiktok.com/@donforohio,,
OH,Adam Miller,false,false,Democratic,U.S. House,15,White,Male,https://www.adammillerforamerica.com/,https://x.com/adammiller2026,https://www.facebook.com/people/Adam-Miller-for-Congress-OH-15/61555363874447/,https://www.instagram.com/adammillerforcongress,https://www.youtube.com/channel/UCk9yUZmVHrTALkRkH6kGIdw,https://www.tiktok.com/@adam.miller.for.a,https://bsky.app/profile/adammiller2026.bsky.social,
OH,Evan Pargeter,false,false,Republican,U.S. House,15,,Male,,,,,,,,
OH,Samuel Ronan,false,false,Republican,U.S. House,15,White,Male,https://www.samronan.com/,https://x.com/Ronan4Progress,https://www.facebook.com/RonanForProgress,,https://www.youtube.com/@Ronan4Progress,,,This guy is a socialist Democrat. I don't know what on Earth he's doing in the GOP Primary.
OH,Brennan Barrington,false,false,Libertarian,U.S. House,15,,Male,,,,,,,,
